Seq.,sentence,similarity_to_bench,page,cluster
16,"The survey posed the same questions 
 to both industry and Government respondents on what they would be willing to do to 
 improve the procurement process� The side-by-side comparison of responses shows 
 powerful alignment of straightforward actions as shown below� 
 Nominally, about 60 percent of Government officials surveyed (shown in  BLUE ) were in 
 favor of these eight specific actions� Industry answers (shown in  GREEN ) show over-
 whelming support mostly in the 70 – 90 percent range�
 Industry
 Industry
 Government
 Government
 YES
 NO
 54.3% 
 73.9% 
 69.5% 
 71.7% 
 73.9% 
 60.8% 
 66.7% 
 74.4% 
 70.4% 
 87.0% 
 95.6% 
 81.8% 
 93.3% 
 51.5% 
 86.8% 
 78.4% 
 21.7% 
 15.2% 
 15.2% 
 13.0% 
 17.3% 
 32.6% 
 33.3% 
 25.5% 
 14.5% 
 5.5% 
 1.9% 
 8.2% 
 3.1% 
 37.8% 
 12.2% 
 21.5% 
 0.0 
 10.0 
 20.0 
 30.0 
 40.0 
 50.0 
 60.0 
 70.0 
 80.0 
 90.0 
 100.0 
 Eliminating the ""Alternate 
 Proposal"" language 
 Holding Industry Days to have 1-
 on-1 meetings with Prime bidders 
 Updating the RFP release date 
 frequently on a website after the 
 Draft RFP release 
 Limiting LPTA to commodities only 
 Keeping communications open 
 until the final RFP 
 Eliminating Past Performance 
 volumes and use CPARs or 
 questionnaires if CPARS are 
 unavailable 
 Mandating a draft RFP is released 
 with draft proposal instructions 
 and evaluation criteria 
 Using RFIs to pre-qualify bidders 
 on a short-list to receive the final 
 RFP 
 Government ",1.229761721881611,6,8
17,"Yes 
 Industry ",0.2525310307181843,6,10
18,"Yes 
 Government ",0.31583259455532703,6,10
19,"No 
 Industry No 
 Keeping 
 communications 
 open until the final 
 RFP
 54.3% 
 73.9% 
 69.5% 
 71.7% 
 73.9% 
 60.8% 
 66.7% 
 74.4% 
 70.4% 
 87.0% 
 95.6% 
 81.8% 
 93.3% 
 51.5% 
 86.8% 
 78.4% 
 21.7% 
 15.2% 
 15.2% 
 13.0% 
 17.3% 
 32.6% 
 33.3% 
 25.5% 
 14.5% 
 5.5% 
 1.9% 
 8.2% 
 3.1% 
 37.8% 
 12.2% 
 21.5% 
 0.0 
 10.0 
 20.0 
 30.0 
 40.0 
 50.0 
 60.0 
 70.0 
 80.0 
 90.0 
 100.0 
 Eliminating the ""Alternate 
 Proposal"" language 
 Holding Industry Days to have 1-
 on-1 meetings with Prime bidders 
 Updating the RFP release date 
 frequently on a website after the 
 Draft RFP release 
 Limiting LPTA to commodities only 
 Keeping communications open 
 until the final RFP 
 Eliminating Past Performance 
 volumes and use CPARs or 
 questionnaires if CPARS are 
 unavailable 
 Mandating a draft RFP is released 
 with draft proposal instructions 
 and evaluation criteria 
 Using RFIs to pre-qualify bidders 
 on a short-list to receive the final 
 RFP 
 Government ",1.074228270443775,6,8
20,"Yes 
 Industry ",0.2525310307181843,6,10
21,"Yes 
 Government ",0.31583259455532703,6,10
22,"No 
 Industry No 
 Eliminating Past 
 Performance volumes 
 and use CPARs or 
 questionnaires if 
 CPARS are unavailable
 54.3% 
 73.9% 
 69.5% 
 71.7% 
 73.9% 
 60.8% 
 66.7% 
 74.4% 
 70.4% 
 87.0% 
 95.6% 
 81.8% 
 93.3% 
 51.5% 
 86.8% 
 78.4% 
 21.7% 
 15.2% 
 15.2% 
 13.0% 
 17.3% 
 32.6% 
 33.3% 
 25.5% 
 14.5% 
 5.5% 
 1.9% 
 8.2% 
 3.1% 
 37.8% 
 12.2% 
 21.5% 
 0.0 
 10.0 
 20.0 
 30.0 
 40.0 
 50.0 
 60.0 
 70.0 
 80.0 
 90.0 
 100.0 
 Eliminating the ""Alternate 
 Proposal"" language 
 Holding Industry Days to have 1-
 on-1 meetings with Prime bidders 
 Updating the RFP release date 
 frequently on a website after the 
 Draft RFP release 
 Limiting LPTA to commodities only 
 Keeping communications open 
 until the final RFP 
 Eliminating Past Performance 
 volumes and use CPARs or 
 questionnaires if CPARS are 
 unavailable 
 Mandating a draft RFP is released 
 with draft proposal instructions 
 and evaluation criteria 
 Using RFIs to pre-qualify bidders 
 on a short-list to receive the final 
 RFP 
 Government ",1.074228270443775,6,8
23,"Yes 
 Industry ",0.2525310307181843,6,10
24,"Yes 
 Government ",0.31583259455532703,6,10
25,"No 
 Industry No 
 Mandating a draft 
 RFP is released 
 with draft proposal 
 instructions and 
 evaluation criteria
 54.3% 
 73.9% 
 69.5% 
 71.7% 
 73.9% 
 60.8% 
 66.7% 
 74.4% 
 70.4% 
 87.0% 
 95.6% 
 81.8% 
 93.3% 
 51.5% 
 86.8% 
 78.4% 
 21.7% 
 15.2% 
 15.2% 
 13.0% 
 17.3% 
 32.6% 
 33.3% 
 25.5% 
 14.5% 
 5.5% 
 1.9% 
 8.2% 
 3.1% 
 37.8% 
 12.2% 
 21.5% 
 0.0 
 10.0 
 20.0 
 30.0 
 40.0 
 50.0 
 60.0 
 70.0 
 80.0 
 90.0 
 100.0 
 Eliminating the ""Alternate 
 Proposal"" language 
 Holding Industry Days to have ",0.7580640989349321,6,8
26,"1-
 on-1 meetings with Prime bidders 
 Updating the RFP release date 
 frequently on a website after the 
 Draft RFP release 
 Limiting LPTA to commodities only 
 Keeping communications open 
 until the final RFP 
 Eliminating Past Performance 
 volumes and use CPARs or 
 questionnaires if CPARS are 
 unavailable 
 Mandating a draft RFP is released 
 with draft proposal instructions 
 and evaluation criteria 
 Using RFIs to pre-qualify bidders 
 on a short-list to receive the final 
 RFP 
 Government ",1.0762157810777382,6,8
27,"Yes 
 Industry ",0.2525310307181843,6,10
28,"Yes 
 Government ",0.31583259455532703,6,10
29,"No 
 Industry No 
 Using RFIs 
 to pre-qualify 
 bidders on a 
 short-list to 
 receive the final 
 RFP
 54.3% 
 73.9% 
 69.5% 
 71.7% 
 73.9% 
 60.8% 
 66.7% 
 74.4% 
 70.4% 
 87.0% 
 95.6% 
 81.8% 
 93.3% 
 51.5% 
 86.8% 
 78.4% 
 21.7% 
 15.2% 
 15.2% 
 13.0% 
 17.3% 
 32.6% 
 33.3% 
 25.5% 
 14.5% 
 5.5% 
 1.9% 
 8.2% 
 3.1% 
 37.8% 
 12.2% 
 21.5% 
 0.0 
 10.0 
 20.0 
 30.0 
 40.0 
 50.0 
 60.0 
 70.0 
 80.0 
 90.0 
 100.0 
 Eliminating the ""Alternate 
 Proposal"" language 
 Holding Industry Days to have ",0.7121869959936717,6,8
30,"1-
 on-1 meetings with Prime bidders 
 Updating the RFP release date 
 frequently on a website after the 
 Draft RFP release 
 Limiting LPTA to commodities only 
 Keeping communications open 
 until the final RFP 
 Eliminating Past Performance 
 volumes and use CPARs or 
 questionnaires if CPARS are 
 unavailable 
 Mandating a draft RFP is released 
 with draft proposal instructions 
 and evaluation criteria 
 Using RFIs to pre-qualify bidders 
 on a short-list to receive the final 
 RFP 
 Government ",1.0762157810777382,6,8
31,"Yes 
 Industry ",0.2525310307181843,6,10
32,"Yes 
 Government ",0.31583259455532703,6,10
33,"No 
 Industry No 
 ",0.22045796906786666,6,4
34,"Eliminating the 
 “Alternate Proposal” 
 language
 54.3% 
 73.9% 
 69.5% 
 71.7% 
 73.9% 
 60.8% 
 66.7% 
 74.4% 
 70.4% 
 87.0% 
 95.6% 
 81.8% 
 93.3% 
 51.5% 
 86.8% 
 78.4% 
 21.7% 
 15.2% 
 15.2% 
 13.0% 
 17.3% 
 32.6% 
 33.3% 
 25.5% 
 14.5% 
 5.5% 
 1.9% 
 8.2% 
 3.1% 
 37.8% 
 12.2% 
 21.5% 
 0.0 
 10.0 
 20.0 
 30.0 
 40.0 
 50.0 
 60.0 
 70.0 
 80.0 
 90.0 
 100.0 
 Eliminating the ""Alternate 
 Proposal"" language 
 Holding Industry Days to have 1-
 on-1 meetings with Prime bidders 
 Updating the RFP release date 
 frequently on a website after the 
 Draft RFP release 
 Limiting LPTA to commodities only 
 Keeping communications open 
 until the final RFP 
 Eliminating Past Performance 
 volumes and use CPARs or 
 questionnaires if CPARS are 
 unavailable 
 Mandating a draft RFP is released 
 with draft proposal instructions 
 and evaluation criteria 
 Using RFIs to pre-qualify bidders 
 on a short-list to receive the final 
 RFP 
 Government ",1.0728259956033568,6,8
35,"Yes 
 Industry ",0.2525310307181843,6,10
36,"Yes 
 Government ",0.31583259455532703,6,10
37,"No 
 Industry No 
 Holding Industry 
 Days to have 1-on-1 
 meetings with Prime 
 bidders
 54.3% 
 73.9% 
 69.5% 
 71.7% 
 73.9% 
 60.8% 
 66.7% 
 74.4% 
 70.4% 
 87.0% 
 95.6% 
 81.8% 
 93.3% 
 51.5% 
 86.8% 
 78.4% 
 21.7% 
 15.2% 
 15.2% 
 13.0% 
 17.3% 
 32.6% 
 33.3% 
 25.5% 
 14.5% 
 5.5% 
 1.9% 
 8.2% 
 3.1% 
 37.8% 
 12.2% 
 21.5% 
 0.0 
 10.0 
 20.0 
 30.0 
 40.0 
 50.0 
 60.0 
 70.0 
 80.0 
 90.0 
 100.0 
 Eliminating the ""Alternate 
 Proposal"" language 
 Holding Industry Days to have 1-
 on-1 meetings with Prime bidders 
 Updating the RFP release date 
 frequently on a website after the 
 Draft RFP release 
 Limiting LPTA to commodities only 
 Keeping communications open 
 until the final RFP 
 Eliminating Past Performance 
 volumes and use CPARs or 
 questionnaires if CPARS are 
 unavailable 
 Mandating a draft RFP is released 
 with draft proposal instructions 
 and evaluation criteria 
 Using RFIs to pre-qualify bidders 
 on a short-list to receive the final 
 RFP 
 Government ",1.074228270443775,6,8
38,"Yes 
 Industry ",0.2525310307181843,6,10
39,"Yes 
 Government ",0.31583259455532703,6,10
40,"No 
 Industry No 
 Updating the RFP 
 release date frequently 
 on a website after the 
 Draft RFP release
 54.3% 
 73.9% 
 69.5% 
 71.7% 
 73.9% 
 60.8% 
 66.7% 
 74.4% 
 70.4% 
 87.0% 
 95.6% 
 81.8% 
 93.3% 
 51.5% 
 86.8% 
 78.4% 
 21.7% 
 15.2% 
 15.2% 
 13.0% 
 17.3% 
 32.6% 
 33.3% 
 25.5% 
 14.5% 
 5.5% 
 1.9% 
 8.2% 
 3.1% 
 37.8% 
 12.2% 
 21.5% 
 0.0 
 10.0 
 20.0 
 30.0 
 40.0 
 50.0 
 60.0 
 70.0 
 80.0 
 90.0 
 100.0 
 Eliminating the ""Alternate 
 Proposal"" language 
 Holding Industry Days to have 1-
 on-1 meetings with Prime bidders 
 Updating the RFP release date 
 frequently on a website after the 
 Draft RFP release 
 Limiting LPTA to commodities only 
 Keeping communications open 
 until the final RFP 
 Eliminating Past Performance 
 volumes and use CPARs or 
 questionnaires if CPARS are 
 unavailable 
 Mandating a draft RFP is released 
 with draft proposal instructions 
 and evaluation criteria 
 Using RFIs to pre-qualify bidders 
 on a short-list to receive the final 
 RFP 
 Government ",1.074228270443775,6,8
41,"Yes 
 Industry ",0.2525310307181843,6,10
42,"Yes 
 Government ",0.31583259455532703,6,10
43,"No 
 Industry No 
 Limiting LPTA 
 to commodities 
 only
 Closing the Procurement 
 Gap Survey Report
 Association of Proposal Management Professionals   |   www.apmp.org 
 20 F Street, Seventh Floor   |   Washington, DC, NW 20002   |   Ph: 202-450-2549   |   Intl Ph: +1-202-450-2549  |  September 2014
 7
 1. Improve Government/industry communications:  The OMB “Myth-Busting” series 
 of memos have repeatedly emphasized the need for better communications� 
 ",0.9001443798849177,6,14
44,"However, while the theory is sound, often the practice is not happening� ",0.37422246244539953,7,14
45,"The senior 
 acquisition officials and “Commander’s intent” is clear about open dialog and 
 improving communications� ",0.7246375186881852,7,14
46,"Yet, in practice this remains a severe challenge� While 
 over 90% of industry members surveyed wanted communications open to the final 
 RFP only 60% of Government participants saw this as a needed change� ",0.6986010710856896,7,4
47,"This is 
 the largest execution gap (30%) that needs to be closed�
 2. ",0.587537771806768,7,14
48,"Mend Government and industry relationships, so that they are more collaborative 
 and less adversarial:  Both sides indicated they preferred more open and 
 transparent relationships�
 •	 “Sometimes we can get meetings, but they are tight-lipped, and sometimes the 
 Government avoids industry completely�”
 •	 “Industry continually oversells their products and underestimates risks� 
 Procurement rules prevent real criticism of industry optimism and a professional 
 evaluation of the contractor’s probability of success�”
 3. ",0.8127378976335322,7,4
49,"Use the appropriate Source Selection method:  Among the various contract 
 mechanisms, LPTA drew the most attention�
 •	 LPTA is being used in ways it is not intended
 •	 Eliminate LPTA for services and only allow for commodity products 
 •	 Best value defaulting to de facto LPTA
 4. ",0.9177898369968437,7,12
50,"Improve the RFP Quality and Release Process:  Improving the quality and 
 consistency in RFPs would reduce costs and result in better solutions tendered�
 •	 80 percent of respondents believe DRFPs are not complete and could be more 
 helpful
 •	 Industry and Government believes complete DRFPs can help resolve quality 
 issues
 •	 Include Sections L&M in draft RFPs (85% of industry felt this was important, just 
 over 60% of Government� 25% gap�)
 •	 Frequently publish and update DRFP and RFP projected release dates on a 
 website� (over 95% of industry sees this problem, less than 65% of Government 
 folks did� 30% gap)�
 The current 
 environment 
 tends to drive 
 communication 
 with industry 
 away from the 
 desired state: 
 timely, frequent 
 and constructive 
 communications 
 that improve 
 the overall 
 acquisition 
 process�
 Five Overarching 
 Themes
 Closing the Procurement 
 Gap Survey Report
 Association of Proposal Management Professionals   |   www.apmp.org 
 20 F Street, Seventh Floor   |   Washington, DC, NW 20002   | ",1.359385848890823,7,5
51,"  Ph: 202-450-2549   |   Intl Ph: +1-202-450-2549  |  September 2014
 8
 5. ",0.3080880245885387,8,14
52,Stop the protests:   The increase in protests are bothersome to both sides.,0.7689657171461222,8,14
53,"
 •	 Protests are a driving factor in LPTA acquisitions
 •	 They give contractors a bad name: “I would like the Government to be more aware 
 of the fact that certain companies, awfully large ones, are excessively litigious as a 
 matter of win strategy� When the same company protests again (and again), some 
 of that action should be recognized as excessive and negatively competitive and 
 aggressive� Blatant unfairness should be corrected regardless of who is responsi-
 ble, but there are specific companies that protest by design any time they lose�”
 Government Respondents
 All Government respondents participate in active procurements for supplies and 
 services� Forty percent of Government respondents work for a DoD agency, with 60 
 percent working for federal civilian agencies� Government respondents participate in 
 the procurement lifecycle of services, products, and hardware and software� Both DoD 
 and other federal agencies procure products and services through standalone RFPs, 
 schedules, and multiple award vehicles almost equally, with Federal agencies using 
 GSA Schedules more than DoD�
 Response 
 Demographics
 87.50% 
 45.80% 
 75% 
 41.70% 
 97.40% 
 71.10% 
 73.70% 
 39.50% 
 0.00% 
 20.00% 
 40.00% 
 60.00% 
 80.00% 
 100.00% 
 120.00% 
 Uses Stand Alone RFPs Uses GSA Schedules 
 Uses ID/IQ Contracts 
 issued by Own Agency 
 Uses Government-wide 
 ID/IQ from Another 
 Agency 
 DOD 
 Federal Civilian 
 Federal
 DoD
 Uses Government-
 wide ID/IQ from 
 Another Agency
 Uses ID/IQ 
 Contracts issued 
 by Own Agency
 Uses GSA 
 Schedules
 Uses Stand 
 Alone RFPs
 Closing the Procurement 
 Gap Survey Report
 Association of Proposal Management Professionals   |   www.apmp.org 
 20 F Street, Seventh Floor   |   Washington, DC, NW 20002 ",1.0842679367238688,8,15
54,"  |   Ph: 202-450-2549   |   Intl Ph: +1-202-450-2549  |  September 2014
 9
 Industry Respondents
 Industry respondents to the survey serve in many capacities within the business 
 development lifecycle� They respond to Government Requests for Proposals (RFPs), 
 Request for Quotes (RFQs), Cooperative Agreements, Grant Solicitations, and Task 
 Order Requests (TORs)� ",0.9751458477763063,9,0
55,"The survey respondents work for large and small businesses, 
 as well as independent consultants� Every small business socio-economic category 
 was represented from respondents�
 APMP’s survey wanted to know about procurement trends, such as LPTA awards and 
 relationships and communications between Government and industry� ",0.6257617478590457,9,11
56,"Representative 
 comments on relationships and communications, included:
 •	 The Government should universally treat industry as a partner and not a 
 combatant� The more open and honest the Government ",0.6218030649410283,9,4
57,"is in defining their need, 
 presents more opportunity for their mission success�
 •	 Many of our customers see industry as the “bad guys�”
 •	 Provide industry feedback when it submits RFI Responses (if we’re willing to 
 spend time and money to prepare – we should at least get a courtesy response 
 beyond – “thanks, your response has been received”)�
 •	 Open, transparent, and inclusive�
 The current environment tends to drive communication with industry away from the 
 desired state",0.9492647860361032,9,2
58,": Timely, frequent and constructive communications that improve the 
 overall acquisition process� While the OMB Myth-busters memos identified this as 
 an important aspect, our survey indicates little progress, and in some cases, further 
 reductions in achieving the open communications objective� Often the door has 
 closed or the “cone of silence” has come down well before the RFP release� This 
 ultra-conservative position results in qualified suppliers not bidding, unnecessary 
 and unproductive churn during the proposal process, or industry making wrong 
 assumptions potentially leading to future problems� 
 Survey “Hot 
 Topics”
 62.60% 
 38.00% 
 16.30% 
 0% 
 50% 
 100% 
 Large Business 
 Small Business 
 Independent Contractor or Consultant 
 Large Businesses
 Small Businesses
 Independent Contractor or Consultant
 Closing the Procurement 
 Gap Survey Report
 Association of Proposal Management Professionals   |   www.apmp.org 
 20 F Street, Seventh Floor   |   Washington, DC, NW 20002 ",1.0701458101091355,9,12
59,"  |   Ph: 202-450-2549   |   Intl Ph: +1-202-450-2549  |  September 2014
 10
 LPTA was a very “hot topic”, with many comments throughout the lifecycle� Some 
 representative comments and suggestions include:
 •	 Stop using LPTA� ",0.9522294892027742,10,14
60,"It does not promote the best product because it only considers 
 the lowest price�
 •	 More rigorous and comprehensive definitions of technical acceptability would help 
 mitigate performance risk�
 •	 The term “technically acceptable” is up for interpretation� What is rarely, (if 
 ever, considered) is whether the proposed approach or timeline of a project 
 is even feasible� ",1.1397456744700354,10,12
61,"The loophole is called “change orders�” LPTAs have contract 
 modifications before the ink is dry on the first contract� ",0.6766221130049948,10,14
62,"You can submit a very low 
 cost (undermining reputable competitors) knowing you will never be able to deliver 
 the project for that cost� ",0.7738930747702291,10,15
63,"This is corrected during the project implementation 
 through change orders and delays�
 The propensity to protest, while a given right and at times appropriate, tends to result 
 in longer acquisition cycles� It may also inadvertently skew the competitive landscape 
 by making the procurement officials’ justification of a best value decision “too hard 
 to defend,” thus driving the selection to a de facto LPTA while denying the end users 
 the additional capability they deserve� ",1.0041206272075835,10,12
